timestamp,username,hash_mode,active_protections,attack_type,result,latency_ms
2026-01-02 11:50:14,weak_user_1,bcrypt,None,password_spraying,failed,241.44
2026-01-02 11:50:15,weak_user_2,bcrypt,None,password_spraying,failed,251.21
2026-01-02 11:50:15,weak_user_3,bcrypt,None,password_spraying,failed,252.8
2026-01-02 11:50:15,weak_user_4,bcrypt,None,password_spraying,success,244.97
2026-01-02 11:50:16,weak_user_5,bcrypt,None,password_spraying,failed,254.7
2026-01-02 11:50:16,weak_user_6,bcrypt,None,password_spraying,failed,292.56
2026-01-02 11:50:16,weak_user_7,bcrypt,None,password_spraying,failed,254.19
2026-01-02 11:50:17,weak_user_8,bcrypt,None,password_spraying,failed,245.36
2026-01-02 11:50:17,weak_user_9,bcrypt,None,password_spraying,failed,247.4
2026-01-02 11:50:18,medium_user_0,bcrypt,None,password_spraying,failed,244.71
2026-01-02 11:50:18,medium_user_1,bcrypt,None,password_spraying,failed,244.22
2026-01-02 11:50:18,medium_user_2,bcrypt,None,password_spraying,failed,241.67
2026-01-02 11:50:19,medium_user_3,bcrypt,None,password_spraying,failed,243.29
2026-01-02 11:50:19,medium_user_4,bcrypt,None,password_spraying,failed,238.95
2026-01-02 11:50:19,medium_user_5,bcrypt,None,password_spraying,failed,342.89
2026-01-02 11:50:20,medium_user_6,bcrypt,None,password_spraying,failed,263.56
2026-01-02 11:50:20,medium_user_7,bcrypt,None,password_spraying,failed,248.47
2026-01-02 11:50:20,medium_user_8,bcrypt,None,password_spraying,failed,249.1
2026-01-02 11:50:21,medium_user_9,bcrypt,None,password_spraying,failed,248.62
2026-01-02 11:50:21,strong_user_0,bcrypt,None,password_spraying,failed,242.96
2026-01-02 11:50:21,strong_user_1,bcrypt,None,password_spraying,failed,246.52
2026-01-02 11:50:22,strong_user_2,bcrypt,None,password_spraying,failed,245.24
2026-01-02 11:50:22,strong_user_3,bcrypt,None,password_spraying,failed,245.23
2026-01-02 11:50:23,strong_user_4,bcrypt,None,password_spraying,failed,331.23
2026-01-02 11:50:23,strong_user_5,bcrypt,None,password_spraying,failed,256.38
2026-01-02 11:50:23,strong_user_6,bcrypt,None,password_spraying,failed,249.46
2026-01-02 11:50:24,strong_user_7,bcrypt,None,password_spraying,failed,274.79
2026-01-02 11:50:24,strong_user_8,bcrypt,None,password_spraying,failed,285.67
2026-01-02 11:50:24,strong_user_9,bcrypt,None,password_spraying,failed,281.23
2026-01-02 11:50:25,weak_user_0,bcrypt,None,brute_force,success,249.71
