timestamp,username,hash_mode,active_protections,attack_type,result,latency_ms
2026-01-02 11:52:39,weak_user_1,bcrypt,rate_limit,password_spraying,failed,255.93
2026-01-02 11:52:39,weak_user_2,bcrypt,rate_limit,password_spraying,failed,244.93
2026-01-02 11:52:40,weak_user_3,bcrypt,rate_limit,password_spraying,failed,243.71
2026-01-02 11:52:40,weak_user_4,bcrypt,rate_limit,password_spraying,success,241.6
2026-01-02 11:52:41,weak_user_5,bcrypt,rate_limit,password_spraying,failed,246.58
2026-01-02 11:52:41,weak_user_6,bcrypt,rate_limit,password_spraying,failed,243.69
2026-01-02 11:52:41,weak_user_7,bcrypt,rate_limit,password_spraying,failed,240.71
2026-01-02 11:52:42,weak_user_8,bcrypt,rate_limit,password_spraying,failed,242.09
2026-01-02 11:52:42,weak_user_9,bcrypt,rate_limit,password_spraying,failed,243.04
2026-01-02 11:52:42,medium_user_0,bcrypt,rate_limit,password_spraying,failed,259.85
2026-01-02 11:52:43,medium_user_1,bcrypt,rate_limit,password_spraying,failed,244.14
2026-01-02 11:52:43,medium_user_2,bcrypt,rate_limit,password_spraying,failed,246.47
2026-01-02 11:52:43,medium_user_3,bcrypt,rate_limit,password_spraying,failed,243.82
2026-01-02 11:52:44,medium_user_4,bcrypt,rate_limit,password_spraying,failed,245.71
2026-01-02 11:52:44,medium_user_5,bcrypt,rate_limit,password_spraying,failed,249.58
2026-01-02 11:52:44,medium_user_6,bcrypt,rate_limit,password_spraying,failed,241.55
2026-01-02 11:52:45,medium_user_7,bcrypt,rate_limit,password_spraying,failed,246.59
2026-01-02 11:52:45,medium_user_8,bcrypt,rate_limit,password_spraying,failed,244.43
2026-01-02 11:52:45,medium_user_9,bcrypt,rate_limit,password_spraying,failed,245.66
2026-01-02 11:52:46,strong_user_0,bcrypt,rate_limit,password_spraying,failed,243.04
2026-01-02 11:52:46,strong_user_1,bcrypt,rate_limit,password_spraying,failed,244.72
2026-01-02 11:52:46,strong_user_2,bcrypt,rate_limit,password_spraying,failed,248.65
2026-01-02 11:52:47,strong_user_3,bcrypt,rate_limit,password_spraying,failed,240.57
2026-01-02 11:52:47,strong_user_4,bcrypt,rate_limit,password_spraying,failed,238.47
2026-01-02 11:52:47,strong_user_5,bcrypt,rate_limit,password_spraying,failed,244.13
2026-01-02 11:52:48,strong_user_6,bcrypt,rate_limit,password_spraying,failed,240.62
2026-01-02 11:52:48,strong_user_7,bcrypt,rate_limit,password_spraying,failed,244.72
2026-01-02 11:52:48,strong_user_8,bcrypt,rate_limit,password_spraying,failed,246.34
2026-01-02 11:52:49,strong_user_9,bcrypt,rate_limit,password_spraying,failed,245.92
2026-01-02 11:52:49,weak_user_0,bcrypt,rate_limit,brute_force,success,244.27
