timestamp,username,hash_mode,active_protections,attack_type,result,latency_ms
2026-01-02 11:54:58,strong_user_1,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,317.29
2026-01-02 11:54:58,strong_user_2,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,263.7
2026-01-02 11:54:58,strong_user_3,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,275.2
2026-01-02 11:54:59,strong_user_4,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,267.96
2026-01-02 11:54:59,strong_user_5,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,244.5
2026-01-02 11:55:00,strong_user_6,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,278.23
2026-01-02 11:55:00,strong_user_7,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,254.29
2026-01-02 11:55:00,strong_user_8,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,244.76
2026-01-02 11:55:01,strong_user_9,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,308.08
2026-01-02 11:55:01,weak_user_0,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,419.32
2026-01-02 11:55:02,weak_user_1,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,452.54
2026-01-02 11:55:02,weak_user_2,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,372.64
2026-01-02 11:55:03,weak_user_3,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,393.62
2026-01-02 11:55:03,weak_user_4,bcrypt,"pepper, rate_limit, lockout",password_spraying,success,396.82
2026-01-02 11:55:04,weak_user_5,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,356.6
2026-01-02 11:55:04,weak_user_6,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,320.6
2026-01-02 11:55:05,weak_user_7,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,323.53
2026-01-02 11:55:05,weak_user_8,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,317.7
2026-01-02 11:55:05,weak_user_9,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,317.53
2026-01-02 11:55:06,medium_user_0,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,365.75
2026-01-02 11:55:06,medium_user_1,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,335.6
2026-01-02 11:55:07,medium_user_2,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,309.77
2026-01-02 11:55:07,medium_user_3,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,328.61
2026-01-02 11:55:07,medium_user_4,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,256.57
2026-01-02 11:55:08,medium_user_5,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,256.17
2026-01-02 11:55:08,medium_user_6,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,289.78
2026-01-02 11:55:09,medium_user_7,bcrypt,"pepper, rate_limit, lockout",password_spraying,failed,300.8
